id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,MagicRating
205759,Central yet quiet studio apartment,1011967,Tim,NA,De Baarsjes - Oud-West,52.36889,4.86429,Entire home/apt,99,1,2,2015-07-27,0.03,1,0,Low
212050,Spacious home w roof garden,887591,Danielle,NA,De Baarsjes - Oud-West,52.36895,4.86452,Entire home/apt,246,3,20,2020-08-11,0.19,1,52,High
213721,Amsterdam Apartment (waterview),599238,Anouk,NA,Zuid,52.35165,4.84653,Entire home/apt,151,2,41,2019-05-11,0.37,1,0,High
214531,LUXURIOUS GUESTHOUSE in CITY CENTER,1107389,Henry,NA,Centrum-West,52.37169,4.89446,Private room,110,3,168,2020-09-08,1.52,1,233,Low
219276,Suite in Canalhouse with Jacuzzi,1135329,Amsterdam Boutique Apartments,NA,Centrum-West,52.36891,4.8897,Private room,245,2,10,2020-02-22,0.1,1,348,High
222516,Cosy apartment in West | Quiet street | Netflix,1155595,Alex,NA,De Baarsjes - Oud-West,52.3611,4.85894,Entire home/apt,113,3,130,2020-09-04,1.17,1,25,Low
230710,Jordaan apt with views of canals and Westerkerk,1205924,Peter,NA,Centrum-West,52.37591,4.87807,Entire home/apt,125,14,16,2018-08-31,0.15,1,0,Low
245927,Sonnenberg - Canal side & view - Private & Central,1005087,Wytse,NA,Centrum-West,52.36791,4.88809,Private room,130,2,104,2020-10-11,0.99,1,198,High
246750,"LOFT with terrace, super location!",1294098,Fernando,NA,Centrum-West,52.36773,4.88983,Entire home/apt,220,30,21,2014-08-05,0.19,2,0,High
247805,"Bellavista, central,with canal view",1298735,Carolien,NA,De Baarsjes - Oud-West,52.36707,4.87348,Private room,122,2,343,2020-01-13,3.1,1,363,Low
250751,Modern studio near central AMS,1314658,Mira,NA,Oostelijk Havengebied - Indische Buurt,52.3661,4.93299,Entire home/apt,79,4,110,2020-03-11,1.45,1,0,Low
252080,Amazing apartment historical centre,1322517,Evan,NA,Centrum-Oost,52.36961,4.90982,Entire home/apt,385,4,11,2019-10-26,0.1,1,346,High
254104,The Flying Pancake B&B Amsterdam,1334704,Claudia,NA,Centrum-Oost,52.36513,4.90837,Private room,149,2,81,2019-12-16,1.19,1,327,High
254800,Amazing apartment in city center,1337537,Dj,NA,Centrum-West,52.37131,4.88206,Entire home/apt,296,3,49,2020-02-23,0.53,1,288,High
255809,"bed & bike with free parking 
the house of finer",1344947,Flo & AndrУЉ,NA,Buitenveldert - Zuidas,52.34393,4.88547,Private room,147,2,90,2020-08-15,0.86,2,352,High
256670,"Caracteristic, family apartment",1350388,Stefan,NA,De Baarsjes - Oud-West,52.35941,4.85995,Entire home/apt,250,5,7,2019-08-06,0.08,1,0,High
258273,Great CENTRAL apartment De Pijp,1358307,Peter,NA,De Pijp - Rivierenbuurt,52.3542,4.8916,Entire home/apt,8000,30,8,2013-10-22,0.08,1,365,High
262394,Charming Studio with Roof Terrace,1376607,Martin,NA,Zuid,52.35519,4.85117,Private room,88,3,119,2019-10-07,1.13,1,0,Low
265349,"Private, central & luxurious apment",1391689,Fleur,NA,De Baarsjes - Oud-West,52.36048,4.86345,Entire home/apt,85,2,22,2019-05-02,0.2,1,0,Low
270839,Quiet room in sunny apartment on canal,1417625,Jan And Tota,NA,Bos en Lommer,52.37745,4.85994,Private room,45,3,220,2020-08-31,2.12,1,70,Low
272597,"Luxury appartm, good neighbourhood",1426693,Arnoud,NA,Zuid,52.34633,4.85629,Entire home/apt,145,5,6,2018-04-08,0.09,1,0,High
274688,Cozy sleeping in popular Amsterdam West,1435990,Marij,NA,Bos en Lommer,52.37843,4.85484,Entire home/apt,125,2,43,2019-08-10,0.39,1,89,Low
274706,Beautiful central & quiet apartment,1436134,Veronica,NA,Centrum-Oost,52.36427,4.88523,Entire home/apt,200,3,35,2018-04-29,0.33,1,251,High
277011,nice apartment in centre amsterdam,1446698,Aafje,NA,De Baarsjes - Oud-West,52.3583,4.85909,Entire home/apt,125,4,20,2018-11-14,0.19,2,0,Low
282269,Your central home in wonderful AMS!,1471195,Judith,NA,Zuid,52.35017,4.85255,Entire home/apt,116,10,3,2015-09-15,0.03,1,0,Low
283170,5-bedrooms house; central location,1451657,Marco,NA,Zuid,52.35353,4.87514,Entire home/apt,650,2,109,2020-03-08,1.03,1,270,High
286374,Cozy and quiet 1 bedroom apartment,1173052,Anita,NA,Geuzenveld - Slotermeer,52.37899,4.83494,Entire home/apt,95,4,1,2019-07-08,0.06,1,341,Low
286500,"Center,Canal View, Private Bathroom",1491565,David,NA,Centrum-West,52.37561,4.9,Private room,70,3,280,2020-09-14,2.59,2,302,Low
288967,BandB de Baarsjes Amsterdam,1501422,Erwin,NA,De Baarsjes - Oud-West,52.36192,4.85551,Private room,35,2,490,2020-10-18,4.7,1,299,Low
290701,"Center, Large&Sunny Room,Pvt Bathrm",1491565,David,NA,Centrum-West,52.37561,4.9,Private room,70,3,324,2020-09-14,3.02,2,335,Low
291637,cosy bedroom | garden | near center | breakfast,1247363,Alexa & Scott,NA,Watergraafsmeer,52.35251,4.94338,Private room,80,2,8,2018-02-12,0.08,2,0,Low
291752,Cozy & large bohemian style room,1511330,Ton,NA,Oud-Oost,52.35279,4.91256,Private room,105,3,209,2020-03-12,1.92,1,365,Low
293337,Sunny Apartment along river IJ,1493495,Tinda,NA,Oud-Noord,52.38171,4.9144,Private room,115,7,25,2019-05-31,0.24,1,343,Low
293514,Volledig huis-apartement,1518360,Mw,NA,Oud-Noord,52.38744,4.9096,Entire home/apt,74,1,5,2015-09-22,0.07,1,0,Low
297220,Modern apartment + rooftop terrace @city centre,1532319,Anand,NA,De Pijp - Rivierenbuurt,52.35755,4.90144,Entire home/apt,195,6,90,2019-09-23,0.83,1,9,High
301220,Cosy apartment in charming Jordaan,1550321,Frederika,NA,Centrum-West,52.37154,4.87596,Entire home/apt,125,3,83,2017-02-28,0.77,1,0,Low
302426,Sunny family flat in the Jordaan!,1557454,Lia & Reinier,NA,Centrum-West,52.37997,4.88707,Entire home/apt,112,5,14,2017-09-10,0.13,1,0,Low
304082,Quiet studio in the heart of town with Garden!,276068,Mirre,NA,Centrum-West,52.37075,4.89787,Entire home/apt,68,2,97,2020-11-29,0.91,1,0,Low
304143,Unique Beautiful Houseboat (ship) in Center,1565319,Dick,NA,Centrum-Oost,52.36377,4.91831,Entire home/apt,95,3,52,2020-03-07,0.48,1,0,Low
304189,Smack dab middle of Amsterdam,1565512,Benjamin,NA,Centrum-West,52.37094,4.87654,Entire home/apt,125,2,89,2020-08-11,0.83,1,207,Low
305809,Canal & Parkview Apartment,1573009,Clyde,NA,Westerpark,52.38584,4.871,Entire home/apt,275,1,130,2019-10-20,1.51,1,0,High
306852,"SunShine, A Sunny Amsterdam Center Special",1141485,GisУЈle And Simon,NA,Centrum-Oost,52.35955,4.8979,Entire home/apt,200,3,21,2019-10-28,0.21,3,139,High
307497,Sailing Ship Amsterdam Centre (1),1582128,Petra,NA,Westerpark,52.39235,4.88601,Entire home/apt,871,2,99,2020-09-21,0.98,2,365,High
307621,"SunBird, Sunny Apt in Quiet Street",1141485,GisУЈle And Simon,NA,De Pijp - Rivierenbuurt,52.35796,4.89659,Entire home/apt,125,3,2,2015-10-24,0.02,3,0,Low
308028,"SunFlower, A Sunny B&B + 2 Bicycles",1141485,GisУЈle And Simon,NA,Centrum-Oost,52.35853,4.89751,Private room,70,3,35,2020-07-28,0.43,3,149,Low
309436,"Luxurious 17C Canal Villa Apt, Low-cost Parking",1570754,Janet,NA,Oud-Noord,52.39992,4.92,Entire home/apt,175,2,75,2020-03-16,0.8,1,329,High
310722,Cozy Central Apartment Amsterdam,1598424,Valentijn,NA,Zuid,52.35913,4.86638,Entire home/apt,169,2,28,2016-10-22,0.3,1,0,High
311124,*historic centre* *bright* *canal view* *jordaan*,1600010,Anke & Robert,NA,Centrum-West,52.37104,4.87713,Entire home/apt,190,3,81,2020-08-24,0.77,2,352,High
311584,40 m2 Appartment near Leidseplein,1023895,Luca And Aldo,NA,De Baarsjes - Oud-West,52.36684,4.87676,Entire home/apt,95,3,60,2020-03-03,2.35,1,0,Low
314235,Ground floor apartment with patio in De Pijp,1613017,Jasper,NA,Centrum-Oost,52.35845,4.89565,Entire home/apt,150,3,12,2019-09-15,0.12,1,0,High
314673,"""The Roosevelt Apt""  Amsterdam RAI",1616799,Daan,NA,De Pijp - Rivierenbuurt,52.34143,4.89142,Entire home/apt,199,2,38,2019-08-31,0.38,1,71,High
319985,Elegant Appartement Central Location.,1640702,J,NA,De Pijp - Rivierenbuurt,52.35729,4.90163,Entire home/apt,69,1,339,2020-11-20,3.23,3,180,Low
320689,Familyhome easy airport connection!,1642815,Janey,NA,Zuid,52.34919,4.85889,Entire home/apt,88,1,32,2016-11-07,0.3,1,0,Low
327285,beautiful designed ap.+bikes+garden,1672823,Ester,NA,De Pijp - Rivierenbuurt,52.3555,4.89215,Private room,148,3,535,2020-10-19,5.02,2,0,High
331946,Lovely FAMILY house near Vondelpark,1687595,Sebastiaan,NA,De Baarsjes - Oud-West,52.36182,4.85699,Entire home/apt,220,2,27,2019-07-21,0.31,1,0,High
340994,Stay at 'Perfect appartement in the center' by the,1730202,Anja,NA,Centrum-Oost,52.36884,4.90648,Entire home/apt,150,4,37,2019-10-21,0.35,1,71,High
343094,Amstel Nest - an urban retreat for two,1740785,Rob & Fang,NA,Oud-Oost,52.35549,4.90852,Private room,59,4,390,2020-10-24,3.72,1,144,Low
345397,SPACIOUS historical Amsterdam apartment 120m2,1751751,Nyika,NA,De Pijp - Rivierenbuurt,52.35711,4.90391,Entire home/apt,169,2,43,2020-03-08,0.41,1,0,High
350271,Luxe boat AMSTERDAM IJBURG!!!,1775032,Agustina,NA,IJburg - Zeeburgereiland,52.36076,4.98876,Entire home/apt,395,7,3,2018-09-17,0.05,1,358,High
357932,Amsterdam appartment + southgarden,1811552,Peter,NA,De Pijp - Rivierenbuurt,52.35683,4.89925,Entire home/apt,200,3,27,2016-03-30,0.26,1,363,High
357980,т STYLISH FAMILY HOME - CITY CENTER,1811745,Marre,NA,De Baarsjes - Oud-West,52.36545,4.8753,Entire home/apt,245,2,84,2020-07-30,0.8,1,4,High
361342,т Stunning City Centre Apartment #3,1826139,Esther & Jan,NA,Centrum-West,52.37962,4.8945,Entire home/apt,151,7,106,2020-11-26,1.01,8,0,High
362458,"Bright, newly renovated apartment in Center-East",1831568,Roel,NA,Centrum-Oost,52.37021,4.93007,Entire home/apt,99,6,52,2019-09-14,0.54,1,0,Low
367107,"PEACEFUL HOME IN HISTORIC CENTRE, NEXT TO AMSTEL",1853421,Marijn,NA,Centrum-Oost,52.36248,4.90204,Entire home/apt,300,3,11,2020-01-02,0.17,1,89,High
367491,"Charming,  bright and quiet home center Amsterdam",1855417,Maarten,NA,De Baarsjes - Oud-West,52.36594,4.87807,Entire home/apt,145,3,68,2020-08-16,0.64,1,0,High
378523,Freedom on the water!,1901477,Caroline,NA,Centrum-Oost,52.37213,4.90379,Entire home/apt,280,2,110,2020-12-12,1.47,1,0,High
379885,Private Studio Houseboat *BEST VIEW* @ Amstel,1907015,Masha,NA,Oud-Oost,52.35466,4.90763,Private room,199,3,82,2020-07-14,0.79,2,249,High
384909,"Central Loft, Great Rooftop Terrace",1927004,Lisanne,NA,Westerpark,52.37545,4.87635,Entire home/apt,250,2,110,2020-01-01,1.05,1,0,High
387644,"Lovely apt, Amsterdam /Jordaan.",1939619,Melih,NA,Westerpark,52.37927,4.8775,Entire home/apt,295,4,55,2019-10-21,0.53,1,0,High
396125,Room in Jordaan Heart of Amsterdam,1979865,Carolyn,NA,Centrum-West,52.37824,4.88532,Private room,85,3,574,2020-03-02,5.46,1,0,Low
402353,Comfortable design apartment with roof terrace,2008330,Lidy,NA,Watergraafsmeer,52.35338,4.93407,Entire home/apt,134,2,194,2020-09-19,1.89,1,353,High
406794,Beautiful spacious 130m family home,325306,Michiel,NA,Oud-Oost,52.36131,4.92579,Entire home/apt,133,2,8,2016-08-22,0.14,1,0,High
408794,Rooftop Terrace Luxury Loft Centre Amsterdam,2035506,Janto (B),NA,De Baarsjes - Oud-West,52.35971,4.86177,Entire home/apt,199,20,23,2018-08-27,0.23,1,0,High
411401,Beautiful apartment in AMS!,2048100,Boris,NA,Slotervaart,52.34949,4.83201,Entire home/apt,150,4,7,2016-10-10,0.07,1,83,High
414865,"Charming house, perfect for two!",2063261,Miranda,NA,Zuid,52.35099,4.84665,Entire home/apt,98,4,7,2018-04-24,0.11,1,0,Low
414917,Cent Adam Lux (2-4p) Apt 90 sqm(m2),2063612,Jan,NA,Centrum-Oost,52.363,4.89917,Entire home/apt,280,180,78,2015-07-16,0.75,1,358,High
415619,Sunny Amsterdam East Harbor View,1336633,Stephan,NA,Oostelijk Havengebied - Indische Buurt,52.36958,4.93516,Entire home/apt,145,2,67,2020-09-13,0.64,1,362,High
418098,Beautiful 19th Cent. City Apartment,2078292,Annemarije,NA,De Baarsjes - Oud-West,52.36872,4.86022,Entire home/apt,185,3,21,2019-02-22,0.2,1,0,High
422044,т City Centre Loft #4,1826139,Esther & Jan,NA,Centrum-West,52.37964,4.89442,Entire home/apt,129,7,134,2020-11-12,1.28,8,81,High
431635,Sunny apartment with cat,1939922,Hannes,NA,Bos en Lommer,52.37853,4.85573,Entire home/apt,45,4,18,2020-07-24,0.18,1,0,Low
432233,Beautiful apartment @ true center,2144360,Feiko,NA,Centrum-Oost,52.36177,4.88744,Entire home/apt,304,2,24,2019-08-04,0.23,1,363,High
437757,COOL DESIGN HOUSE with WiFi,2174719,Natalie,NA,De Pijp - Rivierenbuurt,52.35298,4.90512,Entire home/apt,109,3,123,2020-03-15,1.18,1,0,Low
439097,Bright apt in central Amsterdam,2181530,Janneke,NA,De Baarsjes - Oud-West,52.36994,4.86707,Entire home/apt,140,4,52,2019-12-30,0.56,1,0,High
440992,Charming houseboat near Olympic St.,2191136,Jan,NA,Zuid,52.34279,4.84985,Entire home/apt,220,3,105,2020-08-23,1.01,1,60,High
441424,Family house in centre of Amsterdam,2193861,Marco,NA,Oostelijk Havengebied - Indische Buurt,52.37379,4.94488,Entire home/apt,177,4,33,2020-01-25,0.32,1,154,High
444935,Fantastic apartment right in the city centre,2059471,Daisy,NA,Centrum-Oost,52.36446,4.88871,Entire home/apt,149,4,9,2017-08-17,0.18,1,0,High
445660,cosy room with private entrance,2202945,Heleen,NA,De Baarsjes - Oud-West,52.36903,4.85603,Private room,69,2,398,2020-07-21,3.81,1,365,Low
446592,Three colourful art rooms in trendy Pijp,1543378,Daniel And Thera,NA,De Pijp - Rivierenbuurt,52.35852,4.90356,Private room,100,2,239,2020-09-06,2.29,1,364,Low
447151,creative ground floor house close to Vondelpark,2220492,Raymond,NA,Zuid,52.35353,4.84709,Entire home/apt,105,5,77,2019-11-10,0.73,1,0,Low
450767,Houseboat 'Saturnus' Amsterdam,2238440,Richard En Birgit,NA,Centrum-Oost,52.37007,4.9017,Entire home/apt,275,3,77,2020-07-12,0.77,2,346,High
451719,FABULOUS MODERN LOFT IN JORDAAN,2243649,Martin & Smadar,NA,Centrum-West,52.37116,4.87896,Entire home/apt,179,3,60,2018-07-30,0.58,1,365,High
455881,"Superb, quiet home with garden!",81046,Fabienne,NA,Oud-Oost,52.35698,4.92061,Entire home/apt,175,3,18,2018-10-22,0.17,1,88,High
460469,Great apartment near the centre,1997447,Suzan,NA,Oud-Oost,52.36048,4.92685,Entire home/apt,110,3,46,2017-08-18,0.44,1,0,Low
462341,Central 17th Century Unique House,2297302,Milen & Joes,NA,Centrum-West,52.37393,4.89355,Entire home/apt,175,3,31,2020-01-02,0.45,1,0,High
463636,GROUNDFLOOR IN WESTERPARK + WIFI and a comfy bed,860750,Mieke,NA,Westerpark,52.3816,4.87211,Entire home/apt,150,2,193,2019-05-11,1.89,2,0,High
467103,Luxurious apartment @ Dam Square,2313040,Willem,NA,Centrum-West,52.37074,4.89435,Entire home/apt,160,2,150,2020-02-17,1.51,1,0,High
474452,Amsterdam-Beatiful entire apartment,2352274,Alexander,NA,De Baarsjes - Oud-West,52.36975,4.86026,Entire home/apt,125,3,28,2016-12-07,0.3,1,0,Low
480245,Cosy apartment along the Amstel.,2378237,Rachelle,NA,Oud-Oost,52.35409,4.91289,Entire home/apt,150,2,19,2019-09-08,0.28,1,0,High
481664,Live the life of A'dam on water!,1382273,Eltjo&Liselore,NA,Westerpark,52.39134,4.89067,Private room,85,2,438,2020-10-06,5.18,2,337,Low
483779,Spacious studio apartment in A'dam,2395278,Alex,NA,Slotervaart,52.34932,4.83133,Private room,100,2,38,2017-10-22,0.75,1,0,Low
484836,Modern 3 bedroom apt. + garden near Jordaan,2396890,Esther,NA,De Baarsjes - Oud-West,52.37066,4.86025,Entire home/apt,200,3,54,2019-09-21,0.52,1,0,High
489418,Central quiet ap'ment with parcview,2418579,Julia,NA,Bos en Lommer,52.37594,4.8501,Entire home/apt,79,2,96,2015-01-03,0.93,1,0,Low
490374,Family apartment 80m2 near Vondelpark,2397045,Nick,NA,Slotervaart,52.3526,4.84468,Entire home/apt,225,3,20,2019-10-09,0.23,1,0,High
502869,"Light filled, split level, cosy and clean home",2480479,Claire,NA,Westerpark,52.38303,4.87512,Entire home/apt,169,5,22,2019-08-03,0.22,1,0,High
503629,"Quiet & spacious apt, near Museums & Concertgebouw",2483843,Alban,NA,Zuid,52.35364,4.87824,Entire home/apt,120,5,11,2019-07-28,0.12,1,0,Low
505012,Centre Amsterdam perfect for family,1645998,Djoke,NA,Centrum-Oost,52.36402,4.88758,Entire home/apt,314,3,60,2019-10-23,0.61,1,359,High
505650,Stylish Design Apartment,2492723,Irene,NA,Zuid,52.355,4.87611,Private room,140,3,127,2020-02-23,1.28,2,344,High
505804,Light studio in centre of Amsterdam,2493425,Simone,NA,Westerpark,52.3848,4.87726,Entire home/apt,76,6,94,2020-07-29,0.92,1,0,Low
510836,т Combo City Centre Apartments,1826139,Esther & Jan,NA,Centrum-West,52.37958,4.89451,Entire home/apt,729,7,110,2020-08-30,1.16,8,121,High
514946,Typical Amsterdam apt. in center,2536209,Martijn,NA,Watergraafsmeer,52.35502,4.93512,Entire home/apt,120,5,6,2016-01-03,0.07,1,0,Low
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,NA,Noord-Oost,52.3955,4.99576,Private room,120,2,2,2019-03-10,0.07,1,346,Low
515921,Apartment near centre with amazing view over city,2541099,Anne-Marie,NA,Zuid,52.35022,4.8525,Entire home/apt,159,5,77,2020-07-17,0.74,1,0,High
517092,4 bedroom apartment near the park,2041793,Bas,NA,De Baarsjes - Oud-West,52.36138,4.85545,Entire home/apt,120,6,0,NA,NA,1,0,Low
517996,Bright Canal house with amazing view! @the Jordaan,2550339,Aemilia,NA,Centrum-West,52.37813,4.88594,Entire home/apt,160,3,23,2020-03-18,0.23,1,0,High
522471,Beautiful grand appartment (135 m2),2569931,Harriet,NA,Bos en Lommer,52.37762,4.85285,Entire home/apt,180,5,23,2019-08-02,0.25,1,0,High
526900,BEAUTIFUL 3 BEDROOM 2 BALCONY тЂ HEART OF AMSTERDAM,2589433,Vera,NA,De Baarsjes - Oud-West,52.36463,4.87424,Entire home/apt,295,3,16,2015-06-11,0.16,1,7,High
528022,Somewhere Else,2594559,Els,NA,Westerpark,52.39139,4.88874,Private room,110,2,203,2020-07-26,3.98,1,0,Low
537321,Comfortable and pleasant apartment,2639261,Vera,NA,De Baarsjes - Oud-West,52.37306,4.86193,Entire home/apt,110,2,31,2020-08-16,0.54,1,71,Low
538723,Beautiful ground floor apartment,356740,Dimphy,NA,Watergraafsmeer,52.35541,4.93876,Entire home/apt,140,5,57,2020-01-01,0.56,1,7,High
543930,Family Friendly Spacious Appartment,2674073,Daan & Jelena,NA,Oud-Oost,52.3639,4.92542,Entire home/apt,139,4,7,2018-07-30,0.07,1,0,High
543932,PLAYFUL SPLIT-LEVEL LOFT+GARDEN,2303229,Dirk,NA,Westerpark,52.37472,4.87233,Entire home/apt,309,4,112,2020-02-26,1.09,1,365,High
544506,Luxury apartment + private garden,2677807,Sander,NA,Bos en Lommer,52.37508,4.85753,Entire home/apt,245,3,61,2020-08-18,0.62,1,364,High
549310,3 bedrooms Apartment+Garden,2699033,Barbara,NA,De Baarsjes - Oud-West,52.37234,4.86229,Entire home/apt,150,1,43,2020-01-02,0.65,1,0,High
550783,Charming canal apartment (75m2),2707013,Jesse,NA,De Baarsjes - Oud-West,52.37296,4.87374,Entire home/apt,110,2,23,2016-03-11,0.36,1,0,Low
551495,Cosy Campervan Amsterdam,711896,La Bella,NA,Gaasperdam - Driemond,52.30676,4.97829,Shared room,75,2,67,2019-10-20,0.76,4,178,Low
552145,"Near city center, green area, WIFI",2460631,Lardy,NA,De Baarsjes - Oud-West,52.36694,4.85033,Entire home/apt,50,5,18,2018-03-05,0.18,1,0,Low
553216,* Live like a King @ Prinsengracht,1600010,Anke & Robert,NA,Centrum-West,52.37453,4.88406,Entire home/apt,1750,21,34,2019-09-03,0.34,2,0,High
553514,"B&B WestergasTverblijf , Cosy!",618589,Mirjam,NA,Westerpark,52.38464,4.86984,Entire home/apt,80,2,162,2020-02-16,1.67,1,0,Low
555225,Lovely house close to the Jordaan!,2727759,Sophie,NA,Westerpark,52.37784,4.87201,Entire home/apt,107,2,10,2017-10-01,0.16,1,0,Low
555399,Amsterdam - conveniently located,1829820,Gina + Azeem,NA,De Baarsjes - Oud-West,52.37276,4.87285,Entire home/apt,120,1,22,2015-05-31,0.21,1,0,Low
556829,peaceful stay near city centre,2737834,Sophia,NA,Buitenveldert - Zuidas,52.3358,4.86706,Entire home/apt,180,4,20,2019-05-24,0.2,2,346,High
561713,Spacious duplex apartment + terrace near centre,2761838,Yulia,NA,Oud-Oost,52.36075,4.93127,Entire home/apt,195,4,5,2018-07-28,0.05,1,0,High
564826,Beautiful apartment + Lovely garden.,2778131,Clementine,NA,De Pijp - Rivierenbuurt,52.35555,4.90146,Entire home/apt,150,4,16,2019-04-29,0.16,1,0,High
568005,Bright central studio with terrace,2794849,Yasha & Dessi,NA,Zuid,52.35217,4.88042,Entire home/apt,140,2,55,2017-05-14,0.54,2,342,High
568446,Pretty apt in the center of A'dam,2797260,Noriko,NA,Centrum-Oost,52.37226,4.90191,Private room,83,3,103,2020-09-06,1.02,1,0,Low
570478,Super nice place in Amsterdam!!,2806790,Camila,NA,Westerpark,52.38353,4.88069,Private room,70,3,199,2019-12-02,1.95,1,298,Low
570753,Southern Comfort near Vondelpark,2439449,Henriette,NA,Zuid,52.34934,4.86913,Private room,65,4,369,2020-03-17,3.62,1,344,Low
571029,"Spacious, 2 bedrooms & garden close to the centre!",21800150,NA,NA,De Baarsjes - Oud-West,52.3684,4.86064,Entire home/apt,150,3,10,2018-05-27,0.1,52,0,High
571130,Monumental Amsterdam Canalhouse,2809841,Marlies,NA,Centrum-West,52.3787,4.89095,Entire home/apt,125,3,5,2016-07-19,0.08,1,0,Low
572208,AMS CENTRAL FAMILY HOME with huge garden.,2815910,Yaz,NA,De Baarsjes - Oud-West,52.36671,4.87275,Entire home/apt,206,2,26,2017-08-28,0.29,1,0,High
575603,Loft right in the city centre,2830952,Henning,NA,Centrum-Oost,52.36069,4.89302,Entire home/apt,245,5,15,2019-12-31,0.19,2,0,High
575615,Appartment in centre of Amsterdam.,2831228,Veronique,NA,Centrum-Oost,52.37076,4.90295,Entire home/apt,225,3,34,2020-08-14,0.34,1,0,High
579851,Private Studio on Spectacular Houseboat,2851886,Sonja,NA,Westerpark,52.39103,4.88406,Private room,124,2,458,2020-10-05,4.6,1,251,Low
580978,Cosy apartment with canal view!,2859023,Mara,NA,De Baarsjes - Oud-West,52.36534,4.85654,Entire home/apt,94,7,6,2016-01-03,0.07,1,0,Low
581342,Comfy house with garden in De Pijp,1544456,Martine,NA,De Pijp - Rivierenbuurt,52.35403,4.89983,Entire home/apt,300,3,76,2019-05-05,0.77,1,0,High
581869,Sunny & central located apartment near Albert Cuyp,2865047,Elise,NA,De Pijp - Rivierenbuurt,52.35239,4.88894,Entire home/apt,280,2,16,2019-06-09,0.16,1,0,High
582028,Quiet large park side apartment,2865851,Oliver,NA,Slotervaart,52.35933,4.84151,Entire home/apt,105,7,10,2018-12-30,0.11,1,0,Low
582030,Bright & spacious design apt. in quiet area,405625,Daphne,NA,Bos en Lommer,52.37809,4.85039,Entire home/apt,165,3,22,2019-08-05,0.22,1,362,High
582135,Jacky's place,2866493,Jacqueline,NA,Oud-Noord,52.38723,4.91974,Entire home/apt,100,4,10,2017-09-09,0.23,1,0,Low
582382,Amsterdam Family Home,2868026,Emer,NA,Oud-Noord,52.39387,4.91687,Entire home/apt,170,4,20,2019-12-27,0.2,1,0,High
584938,Warm Family Canal House in the Center,199266,Anne,NA,Centrum-Oost,52.37246,4.90278,Entire home/apt,230,2,1,2017-08-20,0.02,1,0,High
588020,Large 3 bedroom apartment surrounde,1759884,Ivan,NA,Centrum-Oost,52.3709,4.91308,Entire home/apt,360,3,176,2020-09-08,2.48,3,339,High
588059,Casa Bacco @ Amsterdam city center,1501059,Bacco,NA,Centrum-Oost,52.3598,4.89916,Entire home/apt,110,180,39,2015-10-11,0.39,1,0,Low
588116,Sweet ap. with garden and  2 bedrooms...,2901110,Fanneke,NA,Oud-Oost,52.35045,4.91614,Entire home/apt,94,3,45,2020-08-16,0.5,1,2,Low
588326,Great 140 m2 app. lovely canalview.,2717366,Helen,NA,Westerpark,52.38474,4.88078,Entire home/apt,250,26,1,2013-01-03,0.01,2,0,High
589194,Lovely apartment near city centre,2906309,Dounia,NA,Oud-Oost,52.35374,4.90931,Entire home/apt,85,5,25,2017-02-10,0.25,1,221,Low
589237,Romantic Refuge,2906532,Roosien,NA,Zuid,52.35289,4.85213,Entire home/apt,120,5,17,2018-08-01,0.17,1,0,Low
590236,Our Cozy Third floor Home,2912339,Kelli,NA,De Baarsjes - Oud-West,52.36692,4.85332,Entire home/apt,120,4,40,2020-03-06,0.41,1,323,Low
590386,amazing apartment in Amsterdam!!,2913467,Ido,NA,Watergraafsmeer,52.35639,4.93149,Entire home/apt,140,2,7,2017-07-29,0.07,1,0,High
590681,Beautiful apartment near Vondelpark,2914846,Lotte,NA,Zuid,52.34788,4.8506,Entire home/apt,330,2,11,2020-03-08,0.11,1,0,High
591086,CASA LOVE @ De Pijp,2655785,Laura,NA,De Pijp - Rivierenbuurt,52.3545,4.90523,Entire home/apt,80,3,145,2018-11-18,1.42,1,43,Low
591951,House on waterfront - free parking,2580855,Martine,NA,Bijlmer-Oost,52.32698,4.98295,Entire home/apt,335,1,70,2020-08-16,0.69,1,0,High
593101,Cozy room in Amsterdam's Center,2408429,Sofia,NA,Centrum-Oost,52.36994,4.91482,Private room,45,3,341,2020-08-14,4.24,1,0,Low
593483,OvernightWorkingPlaceConnectPeopleDeHallenA'Dam,2923773,Jack Sun,NA,De Baarsjes - Oud-West,52.36616,4.86647,Entire home/apt,430,2,210,2017-05-01,2.18,1,365,High
594474,Lovely apartment on TOP location,2871004,Laura,NA,Zuid,52.35389,4.88206,Entire home/apt,200,2,32,2016-01-02,0.32,1,0,High
601882,Beautiful Family appartement,2977834,Roos,NA,Centrum-West,52.3748,4.87739,Entire home/apt,150,4,20,2015-09-02,0.2,1,0,High
606871,Modern Houseboat | Canal Views! | JORDAAN AREA,3007402,Diewert,NA,Westerpark,52.37572,4.87013,Private room,44,2,284,2020-03-16,2.99,1,364,Low
608432,Sleep at Amy's B'n'B Front Room,3015785,Erik And Mary Jo,NA,Centrum-West,52.3815,4.8892,Private room,67,1,619,2020-09-22,6.1,2,17,Low
